Movie,NodeID
Stigmata1999,9750
Sex with Strangers2002,3267
Une Femme Mari--e1964,9753
Hit the Floor0,9757
Deep Impact1998,9763
Letters to Juliet2010,9764
The Haunting in Connecticut 2: Ghosts of Georgia2013,9767
Next Day Air2009,9770
Out of Africa1985,9772
George of the Jungle1997,9774
Made of Honor2008,9776
Muppets from Space1999,12086
No Vacancy2012,4663
Kicking & Screaming2005,9782
Lost in Translation2003,6426
Hope Floats1998,9784
The City of Your Final Destination2009,9786
Money Monster2016,9789
The Black Hole1979,9791
Public Enemies2009,9794
Appaloosa2008,9795
Shanghai Noon2000,9798
"Peace, Propaganda & the Promised Land2004",9801
The Hammer2007,9123
Welcome to Collinwood2002,7196
Easy A2010,9809
Blood Diamond2006,9253
The Transporter2002,9812
Radio2003,10596
Prison1987,9815
Without Men2011,11216
All About the Benjamins2002,12094
Crazy/Beautiful2001,9818
Firestarter1984,9819
Blended2014,9396
American Outlaws2001,9820
Plush2013,9561
Yesterday Was a Lie2008,9824
Mission: Impossible III2006,8702
Hit and Run2012,8954
Walking and Talking1996,9832
The Women2008,9833
Larry Crowne2011,9835
The Big Lebowski1998,1584
Breakin' All the Rules2004,12900
Pan's Labyrinth2006,8792
Shine a Light2008,9839
Once2007,9843
The Adventures of Elmo in Grouchland1999,9848
Excessive Force1993,9852
The Help2011,9856
The Grand0,7875
Max2015,9860
Chasing Mavericks2012,9862
Her2013,9864
Hot Fuzz2007,9867
Super 82011,9870
Sausage Party2016,9872
The Kids Are All Right2010,9874
Eddie the Eagle2016,9876
Fargo0,9879
The Mechanic2011,11732
Silent House2011,9880
Rosewater2014,9280
G-Force2009,13011
Night at the Museum: Secret of the Tomb2014,9885
San Andreas2015,9886
The World's Fastest Indian2005,9285
The Relic1997,6543
My Stepmother Is an Alien1988,9897
The Believer2001,9899
Filly Brown2012,12507
The Boondock Saints II: All Saints Day2009,9907
The Intern2015,9908
"Ultramarines: A Warhammer 40,000 Movie2010",9909
Holes2003,9288
Eden Lake2008,9847
The Messenger: The Story of Joan of Arc1999,9914
The Work and the Glory II: American Zion2005,9918
The Hurt Locker2008,9921
Insidious: Chapter 32015,9925
Lilo & Stitch2002,9928
Pandora's Box1929,9930
Valley of the Heart's Delight2006,13452
Drumline2002,9938
In the Bedroom2001,9923
Mulholland Drive2001,9942
Anna and the King1999,9943
A Serious Man2009,9945
Swelter2014,9949
The Outsiders1983,9952
Nurse Betty2000,9954
The Toxic Avenger Part II1989,9955
Surrogates2009,9959
Memoirs of an Invisible Man1992,11247
Mao's Last Dancer2009,7532
Precious2009,9961
Get on Up2014,65
Into the Storm2014,9302
Princess Kaiulani2009,99
The Death and Life of Bobby Z2007,9971
The Trials of Darryl Hunt2006,9972
Faithful1996,171
The Piano1993,9985
Sleep Dealer2008,9988
Mean Machine2001,244
Escape from L.A.1996,9992
Letters from Iwo Jima2006,10002
Parental Guidance2012,9998
Spirit: Stallion of the Cimarron2002,9999
Young Adult2011,345
Enough Said2013,10006
Happy Christmas2014,10008
Disturbing Behavior1998,10009
A Mighty Heart2007,10011
Into the Blue2005,10012
Rambo: First Blood Part II1985,10017
Code Name: The Cleaner2007,629
Anna Karenina2012,10022
Mystic River2003,10025
Get Over It2001,10027
Krush Groove1985,714
My Baby's Daddy2004,10032
A Cinderella Story2004,10034
Real Women Have Curves2002,10035
The Deer Hunter1978,10036
The Incredible Burt Wonderstone2013,10038
Two Weeks Notice2002,10040
Scary Movie 22001,10041
The Ninth Gate1999,10042
How the Grinch Stole Christmas2000,10043
Detention2011,8149
The Following0,7131
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It2010,10050
The Weather Man2005,1062
Hedwig and the Angry Inch2001,11354
Sicko2007,1109
The Devil's Tomb2009,1122
Velvet Goldmine1998,1135
The Sound of Music1965,10060
The Good Guy2009,1253
The Real Cancun2003,10066
The Damned United2009,9977
Witness1985,2684
Lovely & Amazing2001,10072
DysFunktional Family2003,10074
The Godfather: Part II1974,10080
Train2008,9331
Timecrimes2007,10081
Flying By2009,6607
When the Cat's Away1996,10531
Closure2007,10089
"Jeff, Who Lives at Home2011",1595
RoboCop2014,10094
Galaxina1980,539
Rambo III1988,10096
Stone2010,10099
Albino Alligator1996,1724
Def-Con 41985,10101
Star Trek III: The Search for Spock1984,10105
Burn2012,10106
Peeples2013,11889
Atlas Shrugged: Who Is John Galt?2014,4071
Mambo Italiano2003,10114
Romance & Cigarettes2005,1827
The Great Train Robbery1979,10120
Good Dick2008,10125
Elling2001,10127
Anne of Green Gables0,1881
Close Range2015,10134
I Married a Strange Person!1997,2821
Michael Clayton2007,1942
Formula 512001,10142
Proof of Life2000,10146
The Deported2009,10148
Tiger Orange2014,2020
Town & Country2001,10153
The Ballad of Gregorio Cortez1982,10154
The Iceman2012,10156
Clash of the Titans2010,10157
Tammy2014,10158
Road Hard2015,12779
Rang De Basanti2006,7008
Bewitched0,10162
Admission2013,10165
Law Abiding Citizen2009,10168
Dancin' It's On2015,10169
Lake Placid1999,2332
The Adventures of Huck Finn1993,2346
Gosford Park2001,10178
The American2010,2385
Small Apartments2012,10181
Monsters University2013,10183
Saved!2004,10185
Magic Mike2012,5789
Funny People2009,10187
Brotherly Love2015,4963
Dark Water2005,10190
The Time Traveler's Wife2009,10191
A Dog of Flanders1999,10194
End of Watch2012,13443
Nowhere Boy2009,70
Abandoned2015,10203
Close Encounters of the Third Kind1977,10211
The Three Stooges2012,10212
True Lies1994,10218
Summer Catch2001,8090
Marley & Me2008,10219
Spider2002,10220
Hud1963,7237
Silent Trigger1996,10223
Killing Zoe1993,2859
Why Did I Get Married?2007,2877
UnDivided2013,10231
Legend2015,4919
The Last Station2009,10238
Severance2006,13334
Super2010,10240
Gods of Egypt2016,10243
Vanity Fair2004,10245
Kids1995,10247
The O.C.0,10250
And Then Came Love2007,5855
Teenage Mutant Ninja Turtles II: The Secret of the Ooze1991,10252
About Last Night2014,10257
Elysium2013,10258
Freedom2014,5526
Beyond the Black Rainbow2010,10262
Dreaming of Joseph Lees1999,10266
Joy2015,8071
Special2006,10269
Atlas Shrugged II: The Strike2012,4984
Sling Blade1996,10274
School for Scoundrels2006,3317
Unforgotten0,10278
Metropolis1927,10281
Eastern Promises2007,10286
Chariots of Fire1981,3438
Slacker Uprising2007,2813
In Good Company2004,10295
Apollo 182011,3489
Nutty Professor II: The Klumps2000,10297
Horrible Bosses2011,11289
Rosemary's Baby1968,3540
Barry Munday2010,10299
City Island2009,10302
No End in Sight2007,10305
Bridget Jones: The Edge of Reason2004,10309
Pete's Dragon2016,10311
"I Love You, Man2009",10314
The Emperor's Club2002,10316
Cat on a Hot Tin Roof1958,10319
I Origins2014,10322
Inside Job2010,10326
Evil Dead II1987,3690
Green Room2015,10332
500 Days of Summer2009,10334
The History Boys2006,10335
Murder by Numbers2002,10338
The Way Way Back2013,9556
Sicario2015,10342
Ulee's Gold1997,3757
Crossover2006,10029
Little Nicky2000,3786
It's Complicated2009,10348
Urban Legends: Final Cut2000,10349
Jack Brooks: Monster Slayer2007,3806
Cloverfield2008,10354
Notes on a Scandal2006,10356
Mondays in the Sun2002,8661
Sands of Iwo Jima1949,7898
Capote2005,12881
Garden State2004,10364
Jab Tak Hai Jaan2012,10366
Pineapple Express2008,10368
Up in the Air2009,10369
Freddy Got Fingered2001,10371
Space Chimps2008,9371
Savage Grace2007,10375
A Walk on the Moon1999,7291
Surf's Up2007,10378
D.E.B.S.2004,10380
The Opposite Sex2014,7435
The Incredibly True Adventure of Two Girls in Love1995,10382
Like Mike2002,10386
Mission: Impossible - Ghost Protocol2011,10389
Harriet the Spy1996,4189
One True Thing1998,10391
Heavy Metal1981,10392
Fight to the Finish2016,4211
13 Going on 302004,10397
Mars Attacks!1996,2754
The Texas Chainsaw Massacre: The Beginning2006,10404
Leaving Las Vegas1995,10405
La Bamba1987,10406
Conquest of the Planet of the Apes1972,4291
The Object of My Affection1998,10412
Dracula 20002000,10414
Shine1996,13090
The Ring Two2005,10417
Race to Witch Mountain2009,10419
The NeverEnding Story1984,4375
Hope Springs2012,4380
Mallrats1995,10423
Captain Phillips2013,10424
Dinner for Schmucks2010,10425
Iguana1988,4435
40 Days and 40 Nights2002,12930
Babylon A.D.2008,10431
A Mighty Wind2003,10432
Donovan's Reef1963,10434
In the Cut2003,4555
Timecop1994,10437
Blade: Trinity2004,10500
Shall We Dance2004,10440
Grace of Monaco2014,4632
200 Cigarettes1999,4647
541998,10288
42nd Street1933,10452
The Last Dragon1985,10458
The Hobbit: The Battle of the Five Armies2014,10459
Escobar: Paradise Lost2014,10462
Nim's Island2008,10465
Quigley Down Under1990,4769
The Break-Up2006,4775
Waitress2007,10472
Tora! Tora! Tora!1970,12618
Racing Stripes2005,11303
War2007,10480
Thirteen Days2000,10482
Universal Soldier: The Return1999,7310
Q2011,4874
Held Up1999,10490
Carriers2009,10492
The Life of David Gale2003,7312
The Dead Zone0,10077
Leatherheads2008,10502
Who Killed the Electric Car?2006,10506
Die Another Day2002,10510
Saw IV2007,3233
The Grand Budapest Hotel2014,10512
Pitch Black2000,10513
Zodiac2007,10514
Step Up 2: The Streets2008,9994
Hitman2007,10519
"I Love You, Don't Touch Me!1997",10520
The Scorch Trials2015,8904
Rebecca1940,10524
Ip Man 32015,11151
Cecil B. DeMented2000,10527
Little Women1994,11294
Knight and Day2010,10528
Bringing Out the Dead1999,10529
The Iron Lady2011,13522
Chill Factor1999,10535
Notting Hill1999,5280
Antitrust2001,6061
The Work and the Story2003,10541
Jennifer's Body2009,10546
Ouija2014,7610
Twins1988,10550
Wicker Park2004,10552
Freakonomics2010,10556
Winter in Wartime2008,10562
A Tale of Three Cities2015,10567
Stir of Echoes1999,7972
The Scorpion King2002,10572
L.A. Confidential1997,10573
Brothers2009,13110
Frailty2001,8777
The Maze Runner2014,13405
Lucky You2007,10580
Happy Gilmore1996,10582
Network1976,10583
The Horseman on the Roof1995,10584
Dracula: Pages from a Virgin's Diary2002,10586
Wild2014,10591
The Last of the Mohicans1992,10592
The Cotton Club1984,10593
Chappie2015,10594
Remember the Titans2000,10595
Reservoir Dogs1992,4794
Bound1996,10597
Alex Rider: Operation Stormbreaker2006,10600
Sleepy Hollow0,9343
The English Patient1996,1634
The Shadow1994,10605
Top Gun1986,8467
When Did You Last See Your Father?2007,5879
The Princess Diaries 2: Royal Engagement2004,10610
The Pledge2001,10611
Identity Thief2013,10614
Maniac2012,10616
American Psycho2000,10621
The Bone Collector1999,9403
The Verdict1982,10626
Yes Man2008,10628
Oliver!1968,2718
The Matador2005,6038
Transformers2007,9941
Imaginary Heroes2004,8318
Jurassic Park1993,11134
Big Hero 62014,10640
Analyze This1999,10643
The Princess Bride1987,6135
Kung Fu Hustle2004,12722
Truth or Die2012,10652
Rust2010,10663
Crooklyn1994,10667
Trust the Man2005,6225
I Love You Phillip Morris2009,10675
Now You See Me 22016,10679
Whipped2000,10680
The Glass House2001,10683
Hoffa1992,10685
Lee Daniels' The Butler2013,6357
A Shine of Rainbows2009,10687
The Tourist2010,10689
Harrison Montgomery2008,7427
I Am Wrath2016,10693
Captain America: Civil War2016,7345
The King's Speech2010,10695
The Gatekeepers2012,13319
Fantastic 4: Rise of the Silver Surfer2007,10698
24 7: Twenty Four Seven1997,10699
Legally Blonde2001,10701
Les couloirs du temps: Les visiteurs II1998,10703
Flight of the Phoenix2004,10706
Iron Man 32013,5900
The Infiltrator2016,6572
Amores Perros2000,8014
John Carter2012,10719
Silverado1985,10720
Payback1999,10722
The Kite Runner2007,13412
Trouble with the Curve2012,10723
Lions for Lambs2007,10725
Hits2014,6727
Headhunters2011,10727
The Lucky Ones2008,10731
Nothing But a Man1964,6749
Western Religion2015,10736
A True Story2013,10741
Lone Wolf McQuade1983,3739
The Expendables 32014,11332
Beerfest2006,6806
My Fellow Americans1996,10750
Turbo2013,7352
Rush Hour 32007,10754
Antz1998,10755
Silver Medallist2009,4021
Straight Out of Brooklyn1991,10757
Wild Things1998,10760
Minority Report2002,10763
Titanic1997,10764
Diary of a Wimpy Kid2010,8135
Shark Lake2015,10766
Dead Man's Shoes2004,9576
The Bad News Bears1976,10772
Beverly Hills Cop III1994,10775
X-Men 22003,2451
Freddy's Dead: The Final Nightmare1991,10779
Tom Jones1963,10780
Guiana 18382004,1014
Percy Jackson: Sea of Monsters2013,10784
Oldboy2003,12025
Harold & Kumar Escape from Guantanamo Bay2008,7058
Tin Can Man2007,10789
Inescapable2012,10794
Die Hard with a Vengeance1995,10803
Warlock1989,7372
House of Sand and Fog2003,10806
In the Shadow of the Moon2007,4515
Reds1981,10809
Gladiator2000,10810
Harold & Kumar Go to White Castle2004,10811
Pulse2006,10813
Alvin and the Chipmunks: The Squeakquel2009,10815
Star Trek V: The Final Frontier1989,10817
Street Kings2008,13137
Alleluia! The Devil's Carnival2016,8927
Tsotsi2005,10832
Enemy at the Gates2001,12364
Chuck & Buck2000,7333
The Devil Inside2012,10835
Legends of the Fall1994,10838
The Family0,10839
Anacondas: The Hunt for the Blood Orchid2004,10840
The Mortal Instruments: City of Bones2013,10841
Super Size Me2004,10668
Idle Hands1999,10845
Glee: The 3D Concert Movie2011,10847
The Last Waltz1978,10850
A Farewell to Arms1932,10851
Tomcats2001,10855
Theresa Is a Mother2012,7524
Blue Car2002,10859
Blue Ruin2013,10635
The New World2005,7564
Something Borrowed2011,10867
Machete2010,10869
Scooby-Doo 2: Monsters Unleashed2004,10871
Bedtime Stories2008,10872
Trucker2008,10874
Showdown in Little Tokyo1991,10877
Not Easily Broken2009,7684
The Dictator2012,10883
Rollerball2002,10886
Bambi1942,10887
Enter the Dangerous Mind2013,13147
Sweet Charity1969,12455
Silent Running1972,10891
Steel1997,10894
Ghost World2001,9450
Angela's Ashes1999,10898
Shaft2000,10900
Because of Winn-Dixie2005,10901
Unaccompanied Minors2006,13149
Ice Age: Dawn of the Dinosaurs2009,10908
EuroTrip2004,10911
Broken Vessels1998,10914
Closer2004,7894
Black Knight2001,10918
Sharknado2013,10919
Event Horizon1997,10922
The Fall of the Roman Empire1964,13150
Breaking Upwards2009,10924
The Cell2000,10928
Bill & Ted's Bogus Journey1991,10086
Black Mass2015,10934
Buffalo '661998,10935
Dysfunctional Friends2012,10936
The Island2005,13156
The Hunger Games: Catching Fire2013,11351
Redacted2007,10939
The Heat2013,8874
"Paris, je t'aime2006",7425
This Is It2009,10944
The Mighty Macs2009,10947
Space Dogs2010,10950
Dear Frankie2004,10954
Burlesque2010,10958
Good2008,11948
Joyful Noise2012,10960
Obitaemyy ostrov2009,10963
"A Woman, a Gun and a Noodle Shop2009",6909
Eden2015,10967
Spun2002,10971
Impact Point2008,10972
Halloween II2009,10976
R1002013,6122
Blow Out1981,9460
Frozen2013,13165
The Greatest Story Ever Told1965,10987
RED2010,7405
Sarah's Key2010,1837
The Firm1993,10997
Bloody Sunday2002,8392
Groove2000,8802
Superbabies: Baby Geniuses 22004,11007
Charlie Bartlett2007,11011
12 Years a Slave2013,11013
The Grey2011,6461
Some Guy Who Kills People2011,8554
Sherrybaby2006,12813
The True Story of Puss'N Boots2009,7408
House of Flying Daggers2004,5737
Not Cool2014,8638
The Frozen2012,8651
Pooh's Heffalump Movie2005,8665
Why Did I Get Married Too?2010,8677
Fast Times at Ridgemont High1982,11032
The Young Victoria2009,8698
Get Carter2000,10221
Willy Wonka & the Chocolate Factory1971,11034
Trapped0,8721
Standard Operating Procedure2008,11040
The World Is Not Enough1999,11045
I Got the Hook Up1998,3429
Real Steel2011,11049
Vessel2012,11058
The Good Dinosaur2015,11063
Harry Potter and the Prisoner of Azkaban2004,8854
Fahrenheit 9/112004,11068
Jaws 21978,11072
12 Angry Men1957,7596
"10,000 B.C.0",11075
Under the Rainbow1981,11078
Love Me Tender1956,8939
Roll Bounce2005,11081
11:142003,11082
Exiled2006,7705
Standing Ovation2010,11085
Little Big Top2006,11089
Blades of Glory2007,11093
Jimmy and Judy2006,6708
Fight Valley2016,11095
The Long Riders1980,13383
Bullets Over Broadway1994,11100
Jason X2001,8789
Beneath Hill 602010,11102
The Circle2000,10213
Friday the 13th Part VIII: Jason Takes Manhattan1989,9118
Bram Stoker's Dracula1992,11110
Indiana Jones and the Kingdom of the Crystal Skull2008,11111
Get Him to the Greek2010,11112
Pi1998,11116
This Thing of Ours2003,11119
Yogi Bear2010,7423
Pride & Prejudice2005,11124
Margaret2011,11127
The X Files: I Want to Believe2008,11128
My Life in Ruins2009,11131
Mr. Turner2014,11132
Bamboozled2000,2758
El Mariachi1992,11136
Body of Lies2008,11140
The Musketeer2001,9491
War & Peace0,176
Kung Fu Panda2008,11145
Inside Llewyn Davis2013,11146
The Wizard of Oz1939,8178
"The Good, the Bad and the Ugly1966",11148
Doomsday2008,6971
Evolution2015,13205
Bad Boys1995,9417
Exotica1994,11156
Animals2014,2795
White Fang1991,13229
Session 92001,11163
Big Trouble2002,11164
Four Brothers2005,11165
Duplicity2009,11168
Concussion2015,11169
If I Stay2014,9528
The First Wives Club1996,11173
Pirates of the Caribbean: On Stranger Tides2011,9498
Frat Party2009,11176
Phantasm II1988,11180
Confessions of a Dangerous Mind2002,11184
Barbarella1968,9506
Mi America2015,11188
The Awakening2011,4181
Revolution0,9638
Chasing Liberty2004,11198
Punch-Drunk Love2002,10896
Blade II2002,13222
Grabbers2012,11203
Mr. Bean's Holiday2007,11206
Charlie's Angels: Full Throttle2003,11212
Gamer2009,8982
Shooting Fish1997,11213
Marie Antoinette2006,6509
Grown Ups 22013,11218
Do You Believe?2015,11219
The Love Letter1998,11220
The Killer Inside Me2010,11223
Y Tu Mam-- Tambi--n2001,11225
Megamind2010,11228
My Week with Marilyn2011,13226
Take the Lead2006,11230
Road Trip2000,2895
[Rec] 22009,9727
High Fidelity2000,11236
Heroes of Dirt2015,11238
Snatch2000,6342
The Longest Yard2005,11244
Chicken Run2000,9163
Solitary Man2009,11249
Safe House2012,11449
Splash1984,11250
Do the Right Thing1989,11253
The Bubble2006,4031
Operation Chromite2016,11258
Red River1948,11262
Me You and Five Bucks2015,11265
Silent Hill: Revelation 3D2012,11269
Ninja Assassin2009,11271
Here Comes the Boom2012,11174
Entourage0,11274
Bend It Like Beckham2002,8643
Johnson Family Vacation2004,11280
Flight2012,11285
Hum To Mohabbat Karega2000,10827
"The Goods: Live Hard, Sell Hard2009",11287
Inside Deep Throat2005,10292
Snow Dogs2002,11291
Resident Evil: Afterlife2010,11292
Rogue0,11293
Eyes Wide Shut1999,13563
Del 1 - M--n som hatar kvinnor0,8136
Radio Days1987,11295
The Lunchbox2013,10441
Desert Blue1998,10456
Hocus Pocus1993,10478
8 Women2002,6201
The Player0,11305
The Illusionist2006,10539
Ruby in Paradise1993,3623
Curious George2006,11311
High Crimes2002,11313
New in Town2009,11314
Coming Home2014,487
TRON: Legacy2010,11320
School of Rock2003,11321
Inside Man2006,11322
Conan the Barbarian1982,11304
Crowsnest2012,8123
Friday the 13th: The Final Chapter1984,9746
Good Intentions2010,4172
Three Kingdoms: Resurrection of the Dragon2008,11903
Shadow Conspiracy1997,11437
Certifiably Jonathan2007,11330
Lone Survivor2013,10746
Love in the Time of Monsters2014,11334
Airborne1993,11338
Inception2010,12681
The Sweeney2012,11349
The Wind That Shakes the Barley2006,10707
The Lizzie McGuire Movie2003,8161
Money Talks1997,11352
Bottle Shock2008,11353
Falcon Rising2014,10864
Sphere1998,11357
Suspect Zero2004,11358
Elf2003,11940
How to Fall in Love2012,11360
"It's a Mad, Mad, Mad, Mad World1963",11363
"Welcome Home, Roscoe Jenkins2008",11445
Despicable Me2010,11366
Danny Collins2015,11367
Outside Bet2012,11369
Horse Camp2014,11371
Promised Land2012,11375
The Hobbit: The Desolation of Smaug2013,11376
A Simple Wish1997,13239
Machine Gun Preacher2011,6386
Alvin and the Chipmunks: Chipwrecked2011,12936
Return of the Living Dead III1993,8450
Skyline2010,11388
Wag the Dog1997,8105
The Legend of the Lone Ranger1981,11396
Nowhere in Africa2001,11399
The Wedding Date2005,11407
Proud2004,8501
Blackthorn2011,11410
The Forsaken2001,13242
Rampage2009,11412
A Perfect Plan2012,11413
The Skeleton Key2005,11417
The Brain That Wouldn't Die1962,11420
The Crying Game1992,9073
Exit Wounds2001,11429
Charlie and the Chocolate Factory2005,11431
About a Boy2002,11432
Chicken Little2005,11435
Donnie Darko2001,11408
Fast Five2011,11193
Blood Work2002,11436
Pay It Forward2000,11329
21 Jump Street2012,11438
Something Wicked2014,11439
My Name Is Bruce2007,11442
Armored2009,11364
My Girl1991,11446
Capricorn One1977,11448
Lethal Weapon 41998,11324
In Cold Blood1967,11450
Witless Protection2008,11452
Captain America: The Winter Soldier2014,13251
He's Just Not That Into You2009,11455
[Rec]2007,11459
Rise of the Guardians2012,11462
The Life Before Her Eyes2007,11466
Stan Helsing2009,11467
Mission: Impossible - Rogue Nation2015,11067
Dangerous Liaisons1988,7508
Dances with Wolves1990,11471
Splice2009,11473
Nomad: The Warrior2005,12584
Repo Men2010,11475
Our Brand Is Crisis2015,11477
Samsara2011,11616
Under the Skin2013,11479
Survival of the Dead2009,11482
Cheap Thrills2013,11484
3 Strikes2000,317
Yeh Jawaani Hai Deewani2013,11487
Water & Power2013,7834
Snakes on a Plane2006,11493
Perfume: The Story of a Murderer2006,11494
Let Me In2010,11497
Batman & Robin1997,11498
The Reader2008,11500
Sardaar Ji2015,3881
Red Sky2014,11503
A Good Day to Die Hard2013,11950
Speedway Junky1999,11504
Mortal Kombat: Annihilation1997,11509
Slums of Beverly Hills1998,3902
Green Zone2010,11513
L.I.E.2001,8740
Die Hard 21990,11520
Rubber2010,7668
Prom2011,11522
Freddy vs. Jason2003,11524
Twister1996,11525
"Hail, Caesar!2016",11526
Don't Say a Word2001,12699
Area 512015,7605
Faith Like Potatoes2006,6432
From Justin to Kelly2003,11532
Bats1999,11535
Home for the Holidays1995,11537
Crash2004,11538
Bridge of Spies2015,11539
Annabelle2014,11540
Kiss of the Dragon2001,11541
St. Trinian's2007,11543
Smokin' Aces2006,11544
Force 10 from Navarone1978,9059
The Warrior's Way2010,11548
Meet Joe Black1998,11550
To Save a Life2009,11551
The Lucky One2012,11553
B-Girl2009,10559
MacGruber2010,11560
Star Trek: First Contact1996,9038
Batman: The Movie1966,11567
The Untouchables1987,11570
Robin Hood2010,11572
The Game Plan2007,11573
Anatomy2000,11576
Life or Something Like It2002,11579
Basquiat1996,11580
Hostage2005,11582
Original Sin2001,11585
Beyond the Sea2004,11588
Big Fish2003,9575
Very Bad Things1998,11591
Foolish1999,11592
Star Trek Into Darkness2013,11595
Fido2006,11597
The Howling1981,11601
Rocket Singh: Salesman of the Year2009,11602
Secrets and Lies0,11606
Mickey Blue Eyes1999,11608
Thirteen2003,11610
A Walk to Remember2002,10534
Serving Sara2002,11613
The House Bunny2008,11614
Subway1985,10088
Martha Marcy May Marlene2011,9580
I Love Your Work2003,10860
Mr. Smith Goes to Washington1939,11430
Doug's 1st Movie1999,11000
Vampire Killers2009,11628
Aloft2014,11631
Doctor Zhivago1965,9816
Kill Bill: Vol. 22004,11637
Abduction2011,11640
Donnie Brasco1997,11644
First Knight1995,11486
Kiss the Girls1997,12986
The Faculty1998,11657
They Live1988,11658
U2 3D2007,11661
Star Trek IV: The Voyage Home1986,11665
Shaun of the Dead2004,11666
The Story of Us1999,7543
Tiny Furniture2010,11670
Go for It!2011,11673
Tomorrowland2015,11677
ATL2006,11679
The Fog1980,11683
Before I Go to Sleep2014,11684
The House of the Devil2009,11685
Bran Nue Dae2009,11686
Dirty Pretty Things2002,11690
In the Name of the King: A Dungeon Siege Tale2007,11691
"Yours, Mine and Ours1968",11693
Superhero Movie2008,11696
Shalako1968,10977
The Original Kings of Comedy2000,11703
Perrier's Bounty2009,6904
Titan A.E.2000,11708
2 Fast 2 Furious2003,11712
The Good Heart2009,11714
Smiling Fish & Goat on Fire1999,8840
My Dog Tulip2009,55
Quo Vadis1951,11722
Taken 22012,11725
Fireproof2008,11726
Waltz with Bashir2008,11016
Independence Day1996,11731
The Glimmer Man1996,9597
Swimming Pool2003,11734
A Home at the End of the World2004,3293
Coffee Town2013,11741
Subconscious2015,11744
The Stepfather2009,11748
A Nightmare on Elm Street 3: Dream Warriors1987,11749
Slither2006,11752
Juwanna Mann2002,11755
An American Haunting2005,755
The Timber2015,11760
Cliffhanger1993,11764
The Switch2010,3768
The Hobbit: An Unexpected Journey2012,13172
Straight A's2013,11768
The Big Short2015,11316
Poltergeist1982,10980
Trapeze1956,11774
The Legend of Hell's Gate: An American Conspiracy2011,7958
From Dusk Till Dawn1996,11779
Multiplicity1996,11780
"First Love, Last Rites1997",11782
Song One2014,11784
Mary Reilly1996,11788
You Don't Mess with the Zohan2008,11502
Free State of Jones2016,11793
Lucky Break2001,11796
Sense and Sensibility1995,11797
We Are Your Friends2015,11798
Loving Annabelle2006,11800
Mutant World2014,11804
Men in Black1997,11809
Joe2013,11810
The Libertine2004,11812
H.2014,11814
Larry the Cable Guy: Health Inspector2006,11819
Antibirth2016,936
Last Vegas2013,11824
The Looking Glass2015,11825
Rushmore1998,261
Serendipity2001,11832
Zookeeper2011,11836
And So It Goes2014,10450
Funny Ha Ha2002,11837
Don't Be Afraid of the Dark2010,11838
Unbreakable2000,11840
Thank You for Smoking2005,6157
Mad Hot Ballroom2005,11842
Bizarre2015,12651
Jade1995,11853
Midnight Run1988,6414
What's Love Got to Do with It1993,3139
Star Trek: Generations1994,11861
Of Horses and Men2013,11863
The Last Five Years2014,11867
Child 442015,11869
Nine2009,11516
Magnolia1999,9604
Prisoners2013,5315
In Bruges2008,11876
Machete Kills2013,11881
River's Edge1986,166
Shanghai Knights2003,11885
Four Single Fathers2009,199
Alfie2004,11892
"Fat, Sick & Nearly Dead2010",239
Beginners2010,256
No Escape2015,11897
The Descendants2011,10410
Gentlemen Broncos2009,322
Monster2003,11905
Pandaemonium2000,11907
The Forbidden Kingdom2008,11909
Animal House1978,11910
The Puffy Chair2005,11912
The Jackal1997,11914
Running Forever2015,548
The Red Violin1998,568
The Marine 4: Moving Target2015,8223
The Assassin2015,11919
Heartbeeps1981,3513
Galaxy Quest1999,12513
Lara Croft: Tomb Raider2001,11924
Major League1989,11926
Smilla's Sense of Snow1997,11928
The Son of No One2011,11929
"Crouching Tiger, Hidden Dragon2000",11527
Centurion2010,2243
The Caveman's Valentine2001,11936
Alvin and the Chipmunks: The Road Chip2015,931
Cop Land1997,11939
All the Pretty Horses2000,11531
Spider-Man 22004,11941
Catch-221970,11942
A Charlie Brown Christmas1965,5607
From Paris with Love2010,11945
Private Benjamin1980,1051
Sanctum2011,10469
Gravity2013,9320
Inside Out2015,11954
Made in Dagenham2010,10054
Chernobyl Diaries2012,11958
WarGames1983,11960
Safety Not Guaranteed2012,11962
Eraser1996,11964
My Date with Drew2004,9893
God's Not Dead 22016,11966
Happy Valley0,11971
Celeste & Jesse Forever2012,11974
Bottle Rocket1996,11976
Invaders from Mars1986,12785
Clockwatchers1997,11984
Sharkskin2015,11985
Gigli2003,11989
Live-In Maid2004,11979
Two Can Play That Game2001,11187
Stick It2006,11998
Halloween III: Season of the Witch1982,12001
On the Waterfront1954,7951
Scott Walker: 30 Century Man2006,12008
The Sticky Fingers of Time1997,12013
Fright Night2011,13327
Bang1995,12020
Marvin's Room1996,9644
When the Game Stands Tall2014,11757
Batman Returns1992,1710
Primer2004,12029
The Cure1997,12037
The Inbetweeners0,12042
Thomas and the Magic Railroad2000,12046
State of Play2009,1855
Friday After Next2002,8259
Hardflip2012,1890
BloodRayne2005,12057
Just Like Heaven2005,12058
Nine Queens2000,12059
The Crew2000,10623
The Prince and Me2004,12067
Soul Men2008,12069
The Omega Code1999,12070
Bridget Jones's Diary2001,9654
27 Dresses2008,12074
